dataset,study,arm,outcome,outcome_family,ate_pp,se_pp,n_arm,n_control,control_mean_pp,sd_pooled_pp,scale_lo,scale_hi,note
hackenburg2025,main medicaid,Yi_msg453,policy_attitude_slider,policy,6.508229166666666,6.3367536146380745,25,480,32.381770833333334,29.27069497778772,0.0,100.0,0-100 DV pre-oriented to message direction; wc=104
hackenburg2025,main medicaid,Yi_msg481,policy_attitude_slider,policy,8.318229166666669,5.68180594983851,35,480,32.381770833333334,29.427093905792574,0.0,100.0,0-100 DV pre-oriented to message direction; wc=211
hackenburg2025,main medicaid,Yi_msg482,policy_attitude_slider,policy,12.820610119047616,7.570816518437669,21,480,32.381770833333334,29.39800326456501,0.0,100.0,0-100 DV pre-oriented to message direction; wc=258
hackenburg2025,main medicaid,Yi_msg483,policy_attitude_slider,policy,14.57277462121212,6.969032431367839,22,480,32.381770833333334,29.31032011221461,0.0,100.0,0-100 DV pre-oriented to message direction; wc=214
hackenburg2025,main medicaid,Llama_msg511,policy_attitude_slider,policy,2.543229166666663,10.940209308142236,10,480,32.381770833333334,29.285943106145247,0.0,100.0,0-100 DV pre-oriented to message direction; wc=289
hackenburg2025,main medicaid,Llama_msg512,policy_attitude_slider,policy,10.5765625,9.897888276406473,12,480,32.381770833333334,29.298832677222386,0.0,100.0,0-100 DV pre-oriented to message direction; wc=200
hackenburg2025,main medicaid,Llama_msg513,policy_attitude_slider,policy,-0.5484375000000021,9.69236194654262,15,480,32.381770833333334,29.43980644476666,0.0,100.0,0-100 DV pre-oriented to message direction; wc=350
hackenburg2025,main medicaid,Llama_msg541,policy_attitude_slider,policy,9.14454495614035,5.52788765408306,38,480,32.381770833333334,29.47861945871728,0.0,100.0,0-100 DV pre-oriented to message direction; wc=139
hackenburg2025,main medicaid,Llama_msg542,policy_attitude_slider,policy,8.701562500000001,7.237031034756278,21,480,32.381770833333334,29.327162396511863,0.0,100.0,0-100 DV pre-oriented to message direction; wc=296
hackenburg2025,main medicaid,Llama_msg543,policy_attitude_slider,policy,13.16108630952381,5.931897052810147,35,480,32.381770833333334,29.541349871991464,0.0,100.0,0-100 DV pre-oriented to message direction; wc=232
hackenburg2025,main medicaid,Llama_msg571,policy_attitude_slider,policy,5.274026268115939,3.7184351960511774,69,480,32.381770833333334,29.14000406146028,0.0,100.0,0-100 DV pre-oriented to message direction; wc=237
hackenburg2025,main medicaid,Llama_msg572,policy_attitude_slider,policy,12.969678442028986,4.083975362355325,69,480,32.381770833333334,29.556796805227258,0.0,100.0,0-100 DV pre-oriented to message direction; wc=296
hackenburg2025,main medicaid,Llama_msg573,policy_attitude_slider,policy,-4.561348298122066,3.745773019677968,71,480,32.381770833333334,29.22322388089522,0.0,100.0,0-100 DV pre-oriented to message direction; wc=274
hackenburg2025,main medicaid,falcon_msg602,policy_attitude_slider,policy,7.420860745614036,6.66117780136105,19,480,32.381770833333334,29.1563872976045,0.0,100.0,0-100 DV pre-oriented to message direction; wc=186
hackenburg2025,main medicaid,falcon_msg631,policy_attitude_slider,policy,-8.556770833333335,4.260541608021372,20,480,32.381770833333334,28.838026250450465,0.0,100.0,0-100 DV pre-oriented to message direction; wc=156
hackenburg2025,main medicaid,falcon_msg632,policy_attitude_slider,policy,12.329166666666666,5.739343321989371,32,480,32.381770833333334,29.33396250439327,0.0,100.0,0-100 DV pre-oriented to message direction; wc=215
hackenburg2025,main medicaid,falcon_msg633,policy_attitude_slider,policy,19.665526463963964,5.693439509822282,37,480,32.381770833333334,29.518558675199685,0.0,100.0,0-100 DV pre-oriented to message direction; wc=185
hackenburg2025,main medicaid,gpt_msg661,policy_attitude_slider,policy,5.2246121453900685,3.337416215075438,94,480,32.381770833333334,29.26220276701636,0.0,100.0,0-100 DV pre-oriented to message direction; wc=230
hackenburg2025,main medicaid,gpt_msg662,policy_attitude_slider,policy,4.579072540160645,3.6005769753272,83,480,32.381770833333334,29.375182731202592,0.0,100.0,0-100 DV pre-oriented to message direction; wc=207
hackenburg2025,main medicaid,gpt_msg663,policy_attitude_slider,policy,6.642325552208831,3.679315758850613,83,480,32.381770833333334,29.4933126291906,0.0,100.0,0-100 DV pre-oriented to message direction; wc=208
hackenburg2025,main medicaid,claude_msg691,policy_attitude_slider,policy,16.00847306910569,3.710613506878446,82,480,32.381770833333334,29.507746869917597,0.0,100.0,0-100 DV pre-oriented to message direction; wc=216
hackenburg2025,main medicaid,claude_msg692,policy_attitude_slider,policy,14.330185688405798,3.425760282628036,92,480,32.381770833333334,29.35946587671506,0.0,100.0,0-100 DV pre-oriented to message direction; wc=164
hackenburg2025,main medicaid,claude_msg693,policy_attitude_slider,policy,9.782935049019606,3.641721257048081,85,480,32.381770833333334,29.50005786526639,0.0,100.0,0-100 DV pre-oriented to message direction; wc=195
hackenburg2025,main medicaid,human_msg723,policy_attitude_slider,policy,7.008154539800991,3.1469631598600687,134,480,32.381770833333334,30.054601506629503,0.0,100.0,0-100 DV pre-oriented to message direction; wc=160
hackenburg2025,main solitary_confinement,pythia_msg14,policy_attitude_slider,policy,10.910373500545257,7.891511982474609,14,524,35.42891221374046,25.2406926607426,0.0,100.0,0-100 DV pre-oriented to message direction; wc=145
hackenburg2025,main solitary_confinement,pythia_msg15,policy_attitude_slider,policy,6.791676021553656,5.987733606914541,17,524,35.42891221374046,25.107963529624843,0.0,100.0,0-100 DV pre-oriented to message direction; wc=61
hackenburg2025,main solitary_confinement,pythia_msg44,policy_attitude_slider,policy,5.154421119592875,6.340655419429174,12,524,35.42891221374046,25.06600205609349,0.0,100.0,0-100 DV pre-oriented to message direction; wc=59
hackenburg2025,main solitary_confinement,pythia_msg74,policy_attitude_slider,policy,2.5210877862595424,5.701943186092921,15,524,35.42891221374046,25.048972126979155,0.0,100.0,0-100 DV pre-oriented to message direction; wc=177
hackenburg2025,main solitary_confinement,pythia_msg75,policy_attitude_slider,policy,-7.00703721374046,5.690967736661592,16,524,35.42891221374046,25.05942303321904,0.0,100.0,0-100 DV pre-oriented to message direction; wc=131
hackenburg2025,main solitary_confinement,pythia_msg103,policy_attitude_slider,policy,18.803230643402397,9.10925206279202,14,524,35.42891221374046,25.37956166319296,0.0,100.0,0-100 DV pre-oriented to message direction; wc=139
hackenburg2025,main solitary_confinement,pythia_msg104,policy_attitude_slider,policy,-4.143197928026176,6.002348999549882,14,524,35.42891221374046,25.063520855109584,0.0,100.0,0-100 DV pre-oriented to message direction; wc=88
hackenburg2025,main solitary_confinement,pythia_msg105,policy_attitude_slider,policy,6.928230643402394,6.428810650908838,14,524,35.42891221374046,25.099406054014924,0.0,100.0,0-100 DV pre-oriented to message direction; wc=119
hackenburg2025,main solitary_confinement,pythia_msg133,policy_attitude_slider,policy,8.96171278625954,6.292998277561327,16,524,35.42891221374046,25.123557517404247,0.0,100.0,0-100 DV pre-oriented to message direction; wc=98
hackenburg2025,main solitary_confinement,pythia_msg135,policy_attitude_slider,policy,-14.750340785169032,5.892268937329907,14,524,35.42891221374046,25.054649896559347,0.0,100.0,0-100 DV pre-oriented to message direction; wc=147
hackenburg2025,main solitary_confinement,pythia_msg163,policy_attitude_slider,policy,-0.0622455470737932,8.269100864864601,15,524,35.42891221374046,25.32739159517709,0.0,100.0,0-100 DV pre-oriented to message direction; wc=193
hackenburg2025,main solitary_confinement,pythia_msg165,policy_attitude_slider,policy,-6.978912213740461,6.6141422965985335,10,524,35.42891221374046,25.0636600937126,0.0,100.0,0-100 DV pre-oriented to message direction; wc=222
hackenburg2025,main solitary_confinement,pythia_msg194,policy_attitude_slider,policy,-3.678912213740461,8.870068121406051,15,524,35.42891221374046,25.40678509794115,0.0,100.0,0-100 DV pre-oriented to message direction; wc=119
hackenburg2025,main solitary_confinement,pythia_msg195,policy_attitude_slider,policy,5.112754452926204,5.5731049038349045,12,524,35.42891221374046,25.020872135267723,0.0,100.0,0-100 DV pre-oriented to message direction; wc=255
hackenburg2025,main solitary_confinement,pythia_msg223,policy_attitude_slider,policy,-4.50391221374046,5.150666127521916,30,524,35.42891221374046,25.26664174755336,0.0,100.0,0-100 DV pre-oriented to message direction; wc=316
hackenburg2025,main solitary_confinement,pythia_msg224,policy_attitude_slider,policy,-7.002441625505167,4.438340221253638,34,524,35.42891221374046,25.129748044740616,0.0,100.0,0-100 DV pre-oriented to message direction; wc=345
hackenburg2025,main solitary_confinement,pythia_msg225,policy_attitude_slider,policy,-10.16804264852307,4.937512182318628,23,524,35.42891221374046,25.053798967095105,0.0,100.0,0-100 DV pre-oriented to message direction; wc=223
hackenburg2025,main solitary_confinement,Qwen1.5_msg253,policy_attitude_slider,policy,-13.693618096093402,5.571750222926525,17,524,35.42891221374046,25.05959402867838,0.0,100.0,0-100 DV pre-oriented to message direction; wc=155
hackenburg2025,main solitary_confinement,Qwen1.5_msg255,policy_attitude_slider,policy,-2.5622455470737933,8.016615517249143,15,524,35.42891221374046,25.2956272420088,0.0,100.0,0-100 DV pre-oriented to message direction; wc=298
hackenburg2025,main solitary_confinement,Qwen1.5_msg315,policy_attitude_slider,policy,1.593815058986813,7.418901324912022,11,524,35.42891221374046,25.1184285479201,0.0,100.0,0-100 DV pre-oriented to message direction; wc=267
hackenburg2025,main solitary_confinement,Qwen1.5_msg343,policy_attitude_slider,policy,10.83671278625954,7.301327235833439,16,524,35.42891221374046,25.244960595195945,0.0,100.0,0-100 DV pre-oriented to message direction; wc=180
hackenburg2025,main solitary_confinement,Qwen1.5_msg344,policy_attitude_slider,policy,2.202040167211919,6.282322694118188,21,524,35.42891221374046,25.258766392486237,0.0,100.0,0-100 DV pre-oriented to message direction; wc=181
hackenburg2025,main solitary_confinement,Qwen1.5_msg345,policy_attitude_slider,policy,25.218146609788956,6.295905087864771,17,524,35.42891221374046,25.145976298291824,0.0,100.0,0-100 DV pre-oriented to message direction; wc=172
hackenburg2025,main solitary_confinement,Qwen1.5_msg373,policy_attitude_slider,policy,10.647476675148424,4.543715711935363,36,524,35.42891221374046,25.21808167186419,0.0,100.0,0-100 DV pre-oriented to message direction; wc=266
hackenburg2025,main solitary_confinement,Qwen1.5_msg374,policy_attitude_slider,policy,8.88630517756389,4.425018663206225,23,524,35.42891221374046,24.964734453572405,0.0,100.0,0-100 DV pre-oriented to message direction; wc=262
hackenburg2025,main solitary_confinement,Qwen1.5_msg375,policy_attitude_slider,policy,18.81182852700028,5.585398108527602,27,524,35.42891221374046,25.30040280121501,0.0,100.0,0-100 DV pre-oriented to message direction; wc=262
hackenburg2025,main solitary_confinement,Qwen1.5_msg403,policy_attitude_slider,policy,20.66849038366214,2.9615232679372454,77,524,35.42891221374046,25.00877755626813,0.0,100.0,0-100 DV pre-oriented to message direction; wc=275
hackenburg2025,main solitary_confinement,Qwen1.5_msg404,policy_attitude_slider,policy,19.143872596386124,3.203858024543804,79,524,35.42891221374046,25.34913229807017,0.0,100.0,0-100 DV pre-oriented to message direction; wc=147
hackenburg2025,main solitary_confinement,Qwen1.5_msg405,policy_attitude_slider,policy,16.272792331714086,3.2178009555164504,88,524,35.42891221374046,25.620485103234277,0.0,100.0,0-100 DV pre-oriented to message direction; wc=211
hackenburg2025,main solitary_confinement,Yi_msg433,policy_attitude_slider,policy,3.090318555490306,6.309010672324659,13,524,35.42891221374046,25.07514303952901,0.0,100.0,0-100 DV pre-oriented to message direction; wc=279
hackenburg2025,main solitary_confinement,Yi_msg434,policy_attitude_slider,policy,5.2044211195928725,6.289545790926532,15,524,35.42891221374046,25.103914308704912,0.0,100.0,0-100 DV pre-oriented to message direction; wc=286
hackenburg2025,main solitary_confinement,Yi_msg463,policy_attitude_slider,policy,3.775633240804993,5.225595859159398,22,524,35.42891221374046,25.08901868353172,0.0,100.0,0-100 DV pre-oriented to message direction; wc=293
hackenburg2025,main solitary_confinement,Yi_msg464,policy_attitude_slider,policy,-8.87891221374046,4.026509791051239,25,524,35.42891221374046,24.90828384630544,0.0,100.0,0-100 DV pre-oriented to message direction; wc=182
hackenburg2025,main solitary_confinement,Yi_msg465,policy_attitude_slider,policy,8.463944929116686,4.63013903786879,35,524,35.42891221374046,25.22586302823544,0.0,100.0,0-100 DV pre-oriented to message direction; wc=196
hackenburg2025,main solitary_confinement,Yi_msg493,policy_attitude_slider,policy,11.106802071973824,6.491755641935029,14,524,35.42891221374046,25.104906631630225,0.0,100.0,0-100 DV pre-oriented to message direction; wc=280
hackenburg2025,main solitary_confinement,Yi_msg494,policy_attitude_slider,policy,23.14005330350092,4.568424032025419,29,524,35.42891221374046,25.07103434736373,0.0,100.0,0-100 DV pre-oriented to message direction; wc=207
hackenburg2025,main solitary_confinement,Yi_msg495,policy_attitude_slider,policy,24.12281192419057,4.686151097419921,29,524,35.42891221374046,25.10303493172856,0.0,100.0,0-100 DV pre-oriented to message direction; wc=228
hackenburg2025,main solitary_confinement,Llama_msg523,policy_attitude_slider,policy,22.82108778625954,5.299137187112715,19,524,35.42891221374046,25.052926027727008,0.0,100.0,0-100 DV pre-oriented to message direction; wc=245
hackenburg2025,main solitary_confinement,Llama_msg524,policy_attitude_slider,policy,-8.158078880407128,7.001451092304833,12,524,35.42891221374046,25.10943638261297,0.0,100.0,0-100 DV pre-oriented to message direction; wc=244
hackenburg2025,main solitary_confinement,Llama_msg525,policy_attitude_slider,policy,16.88775445292621,6.912923065084748,15,524,35.42891221374046,25.16793586943363,0.0,100.0,0-100 DV pre-oriented to message direction; wc=222
hackenburg2025,main solitary_confinement,Llama_msg553,policy_attitude_slider,policy,7.466921119592875,3.8304285029894,24,524,35.42891221374046,24.873320219142112,0.0,100.0,0-100 DV pre-oriented to message direction; wc=354
hackenburg2025,main solitary_confinement,Llama_msg554,policy_attitude_slider,policy,18.161996877168637,5.807286492364335,22,524,35.42891221374046,25.197404732643104,0.0,100.0,0-100 DV pre-oriented to message direction; wc=267
hackenburg2025,main solitary_confinement,Llama_msg555,policy_attitude_slider,policy,0.1114103669046997,4.173761778574032,31,524,35.42891221374046,24.99354533588677,0.0,100.0,0-100 DV pre-oriented to message direction; wc=294
hackenburg2025,main solitary_confinement,Llama_msg583,policy_attitude_slider,policy,19.70695735147693,2.64202771689775,92,524,35.42891221374046,24.83540576794804,0.0,100.0,0-100 DV pre-oriented to message direction; wc=219
hackenburg2025,main solitary_confinement,Llama_msg584,policy_attitude_slider,policy,14.663871291414182,2.931412452318396,97,524,35.42891221374046,25.3938588746075,0.0,100.0,0-100 DV pre-oriented to message direction; wc=280
hackenburg2025,main solitary_confinement,Llama_msg585,policy_attitude_slider,policy,11.706802071973826,3.106852263387746,70,524,35.42891221374046,25.039360912825146,0.0,100.0,0-100 DV pre-oriented to message direction; wc=212
hackenburg2025,main solitary_confinement,falcon_msg615,policy_attitude_slider,policy,3.62465921483097,6.218181157793781,14,524,35.42891221374046,25.081381042570086,0.0,100.0,0-100 DV pre-oriented to message direction; wc=250
hackenburg2025,main solitary_confinement,falcon_msg643,policy_attitude_slider,policy,2.87465921483097,5.300855308408416,28,524,35.42891221374046,25.251402629730528,0.0,100.0,0-100 DV pre-oriented to message direction; wc=176
hackenburg2025,main solitary_confinement,falcon_msg644,policy_attitude_slider,policy,14.32108778625954,3.408797192230699,29,524,35.42891221374046,24.79766723558104,0.0,100.0,0-100 DV pre-oriented to message direction; wc=213
hackenburg2025,main solitary_confinement,falcon_msg645,policy_attitude_slider,policy,5.843815058986813,4.7411617628178,33,524,35.42891221374046,25.21372463147611,0.0,100.0,0-100 DV pre-oriented to message direction; wc=303
hackenburg2025,main solitary_confinement,gpt_msg673,policy_attitude_slider,policy,17.82446616463792,3.311579919382558,74,524,35.42891221374046,25.35308054616137,0.0,100.0,0-100 DV pre-oriented to message direction; wc=221
hackenburg2025,main solitary_confinement,gpt_msg674,policy_attitude_slider,policy,19.06108778625954,2.967440318418795,75,524,35.42891221374046,24.980661514763355,0.0,100.0,0-100 DV pre-oriented to message direction; wc=208
hackenburg2025,main solitary_confinement,gpt_msg675,policy_attitude_slider,policy,19.90969538119625,2.9966944793443644,79,524,35.42891221374046,25.088012106559923,0.0,100.0,0-100 DV pre-oriented to message direction; wc=219
hackenburg2025,main solitary_confinement,claude_msg703,policy_attitude_slider,policy,22.42044676061851,3.244794929942876,78,524,35.42891221374046,25.37590579493044,0.0,100.0,0-100 DV pre-oriented to message direction; wc=202
hackenburg2025,main solitary_confinement,claude_msg704,policy_attitude_slider,policy,19.709601299773052,3.273794976905312,74,524,35.42891221374046,25.30856329786609,0.0,100.0,0-100 DV pre-oriented to message direction; wc=192
hackenburg2025,main solitary_confinement,claude_msg705,policy_attitude_slider,policy,16.261877259943752,3.516434430878116,76,524,35.42891221374046,25.667600343864702,0.0,100.0,0-100 DV pre-oriented to message direction; wc=201
hackenburg2025,main solitary_confinement,human_msg726,policy_attitude_slider,policy,19.47865081146962,2.857220988570897,119,524,35.42891221374046,25.84225963931141,0.0,100.0,0-100 DV pre-oriented to message direction; wc=142
hackenburg2025,main veteran healthcare,pythia_msg4,policy_attitude_slider,policy,9.897344322344324,9.938342076698024,10,546,44.05265567765568,28.414329838325106,0.0,100.0,0-100 DV pre-oriented to message direction; wc=367
hackenburg2025,main veteran healthcare,pythia_msg5,policy_attitude_slider,policy,-11.823489010989016,6.678116416880273,12,546,44.05265567765568,28.26585172950721,0.0,100.0,0-100 DV pre-oriented to message direction; wc=35
hackenburg2025,main veteran healthcare,pythia_msg34,policy_attitude_slider,policy,-9.4757326007326,8.62607112933069,13,546,44.05265567765568,28.420618344517464,0.0,100.0,0-100 DV pre-oriented to message direction; wc=32
hackenburg2025,main veteran healthcare,pythia_msg35,policy_attitude_slider,policy,-3.162030677655679,6.415941670010747,16,546,44.05265567765568,28.285985132185964,0.0,100.0,0-100 DV pre-oriented to message direction; wc=17
hackenburg2025,main veteran healthcare,pythia_msg36,policy_attitude_slider,policy,-14.09953067765568,6.698675258684633,16,546,44.05265567765568,28.314061404217814,0.0,100.0,0-100 DV pre-oriented to message direction; wc=15
hackenburg2025,main veteran healthcare,pythia_msg64,policy_attitude_slider,policy,-5.252655677655682,8.770599809091975,10,546,44.05265567765568,28.35180686368156,0.0,100.0,0-100 DV pre-oriented to message direction; wc=118
hackenburg2025,main veteran healthcare,pythia_msg65,policy_attitude_slider,policy,-19.76098901098901,7.860289245399637,12,546,44.05265567765568,28.337937805941465,0.0,100.0,0-100 DV pre-oriented to message direction; wc=123
hackenburg2025,main veteran healthcare,pythia_msg66,policy_attitude_slider,policy,-3.037949795302737,6.368445273303098,17,546,44.05265567765568,28.295588756708423,0.0,100.0,0-100 DV pre-oriented to message direction; wc=17
hackenburg2025,main veteran healthcare,pythia_msg94,policy_attitude_slider,policy,-3.5026556776556816,8.457480509395204,10,546,44.05265567765568,28.33634765887952,0.0,100.0,0-100 DV pre-oriented to message direction; wc=312
hackenburg2025,main veteran healthcare,pythia_msg95,policy_attitude_slider,policy,-7.007201132201132,10.24781978565538,11,546,44.05265567765568,28.47215807495167,0.0,100.0,0-100 DV pre-oriented to message direction; wc=123
hackenburg2025,main veteran healthcare,pythia_msg96,policy_attitude_slider,policy,9.97859432234432,9.174193217109355,16,546,44.05265567765568,28.60989645285936,0.0,100.0,0-100 DV pre-oriented to message direction; wc=150
hackenburg2025,main veteran healthcare,pythia_msg124,policy_attitude_slider,policy,6.697344322344321,7.2569676684826785,21,546,44.05265567765568,28.53435434945561,0.0,100.0,0-100 DV pre-oriented to message direction; wc=190
hackenburg2025,main veteran healthcare,pythia_msg126,policy_attitude_slider,policy,19.405677655677657,7.612791969231771,12,546,44.05265567765568,28.32189164641967,0.0,100.0,0-100 DV pre-oriented to message direction; wc=278
hackenburg2025,main veteran healthcare,pythia_msg154,policy_attitude_slider,policy,2.733058608058606,9.203535011983629,14,546,44.05265567765568,28.513866833139293,0.0,100.0,0-100 DV pre-oriented to message direction; wc=228
hackenburg2025,main veteran healthcare,pythia_msg184,policy_attitude_slider,policy,15.97859432234432,8.14818412397441,16,546,44.05265567765568,28.4764676664368,0.0,100.0,0-100 DV pre-oriented to message direction; wc=325
hackenburg2025,main veteran healthcare,pythia_msg185,policy_attitude_slider,policy,13.22234432234432,11.652998727562682,10,546,44.05265567765568,28.519966718480344,0.0,100.0,0-100 DV pre-oriented to message direction; wc=176
hackenburg2025,main veteran healthcare,pythia_msg186,policy_attitude_slider,policy,3.992798867798868,9.103924797740053,11,546,44.05265567765568,28.395006569072105,0.0,100.0,0-100 DV pre-oriented to message direction; wc=250
hackenburg2025,main veteran healthcare,pythia_msg214,policy_attitude_slider,policy,8.566909539735626,6.848974315595462,23,546,44.05265567765568,28.530083517426338,0.0,100.0,0-100 DV pre-oriented to message direction; wc=368
hackenburg2025,main veteran healthcare,pythia_msg215,policy_attitude_slider,policy,4.987666902989481,5.249710895323483,31,546,44.05265567765568,28.369864928830246,0.0,100.0,0-100 DV pre-oriented to message direction; wc=249
hackenburg2025,main veteran healthcare,pythia_msg216,policy_attitude_slider,policy,5.788253413253415,6.218715505000604,33,546,44.05265567765568,28.77662736250508,0.0,100.0,0-100 DV pre-oriented to message direction; wc=161
hackenburg2025,main veteran healthcare,Qwen1.5_msg245,policy_attitude_slider,policy,1.129162504162501,9.729053598011932,11,546,44.05265567765568,28.436065002317797,0.0,100.0,0-100 DV pre-oriented to message direction; wc=128
hackenburg2025,main veteran healthcare,Qwen1.5_msg274,policy_attitude_slider,policy,3.1781135531135547,9.003900402473421,13,546,44.05265567765568,28.453420512371007,0.0,100.0,0-100 DV pre-oriented to message direction; wc=217
hackenburg2025,main veteran healthcare,Qwen1.5_msg275,policy_attitude_slider,policy,10.73580586080586,9.65540163033446,13,546,44.05265567765568,28.51318726744016,0.0,100.0,0-100 DV pre-oriented to message direction; wc=224
hackenburg2025,main veteran healthcare,Qwen1.5_msg276,policy_attitude_slider,policy,24.37234432234432,7.278689702757082,10,546,44.05265567765568,28.283124246566043,0.0,100.0,0-100 DV pre-oriented to message direction; wc=283
hackenburg2025,main veteran healthcare,Qwen1.5_msg304,policy_attitude_slider,policy,9.651889776889774,11.381088436333036,11,546,44.05265567765568,28.55734395130513,0.0,100.0,0-100 DV pre-oriented to message direction; wc=128
hackenburg2025,main veteran healthcare,Qwen1.5_msg305,policy_attitude_slider,policy,14.44734432234432,9.95106520876142,11,546,44.05265567765568,28.45128755139235,0.0,100.0,0-100 DV pre-oriented to message direction; wc=206
hackenburg2025,main veteran healthcare,Qwen1.5_msg306,policy_attitude_slider,policy,32.44734432234432,7.040213624594857,11,546,44.05265567765568,28.278491130704104,0.0,100.0,0-100 DV pre-oriented to message direction; wc=143
hackenburg2025,main veteran healthcare,Qwen1.5_msg334,policy_attitude_slider,policy,21.926510989010996,10.09878688027247,12,546,44.05265567765568,28.50584017976313,0.0,100.0,0-100 DV pre-oriented to message direction; wc=207
hackenburg2025,main veteran healthcare,Qwen1.5_msg336,policy_attitude_slider,policy,22.06272893772893,8.72091280146735,13,546,44.05265567765568,28.428723608045875,0.0,100.0,0-100 DV pre-oriented to message direction; wc=258
hackenburg2025,main veteran healthcare,Qwen1.5_msg364,policy_attitude_slider,policy,10.024930529240876,6.012126635757485,29,546,44.05265567765568,28.53864183526564,0.0,100.0,0-100 DV pre-oriented to message direction; wc=250
hackenburg2025,main veteran healthcare,Qwen1.5_msg365,policy_attitude_slider,policy,15.74542124542124,6.264249186603467,26,546,44.05265567765568,28.502913856986545,0.0,100.0,0-100 DV pre-oriented to message direction; wc=220
hackenburg2025,main veteran healthcare,Qwen1.5_msg366,policy_attitude_slider,policy,7.081272893772891,6.832176784855676,28,546,44.05265567765568,28.747255384867703,0.0,100.0,0-100 DV pre-oriented to message direction; wc=165
hackenburg2025,main veteran healthcare,Qwen1.5_msg394,policy_attitude_slider,policy,14.458213887561712,3.4303404312770094,92,546,44.05265567765568,28.722978490475384,0.0,100.0,0-100 DV pre-oriented to message direction; wc=203
hackenburg2025,main veteran healthcare,Qwen1.5_msg395,policy_attitude_slider,policy,8.716094322344318,3.551887050195256,80,546,44.05265567765568,28.559072566177147,0.0,100.0,0-100 DV pre-oriented to message direction; wc=226
hackenburg2025,main veteran healthcare,Qwen1.5_msg396,policy_attitude_slider,policy,12.646863553113556,3.3973540381874177,104,546,44.05265567765568,29.037554072090003,0.0,100.0,0-100 DV pre-oriented to message direction; wc=251
hackenburg2025,main veteran healthcare,Yi_msg424,policy_attitude_slider,policy,16.810980685980688,7.973836376401073,11,546,44.05265567765568,28.327571298693183,0.0,100.0,0-100 DV pre-oriented to message direction; wc=338
hackenburg2025,main veteran healthcare,Yi_msg425,policy_attitude_slider,policy,-0.5109890109890145,9.276582363924687,12,546,44.05265567765568,28.439424385545788,0.0,100.0,0-100 DV pre-oriented to message direction; wc=210
hackenburg2025,main veteran healthcare,Yi_msg426,policy_attitude_slider,policy,20.989010989010996,8.308736004413797,12,546,44.05265567765568,28.368295100959685,0.0,100.0,0-100 DV pre-oriented to message direction; wc=240
hackenburg2025,main veteran healthcare,Yi_msg454,policy_attitude_slider,policy,12.833707958707954,7.749520268578879,22,546,44.05265567765568,28.68105158580785,0.0,100.0,0-100 DV pre-oriented to message direction; wc=129
hackenburg2025,main veteran healthcare,Yi_msg455,policy_attitude_slider,policy,14.795829170829172,5.658933282458112,33,546,44.05265567765568,28.56441430216089,0.0,100.0,0-100 DV pre-oriented to message direction; wc=283
hackenburg2025,main veteran healthcare,Yi_msg456,policy_attitude_slider,policy,14.90984432234432,7.598093582712282,20,546,44.05265567765568,28.555853352357115,0.0,100.0,0-100 DV pre-oriented to message direction; wc=118
hackenburg2025,main veteran healthcare,Yi_msg484,policy_attitude_slider,policy,25.94734432234432,5.90515149455434,26,546,44.05265567765568,28.415361352412685,0.0,100.0,0-100 DV pre-oriented to message direction; wc=296
hackenburg2025,main veteran healthcare,Yi_msg485,policy_attitude_slider,policy,0.9473443223443212,6.741565010368287,26,546,44.05265567765568,28.626827641011648,0.0,100.0,0-100 DV pre-oriented to message direction; wc=233
hackenburg2025,main veteran healthcare,Yi_msg486,policy_attitude_slider,policy,14.38212693103997,6.374874060781624,23,546,44.05265567765568,28.431861081467638,0.0,100.0,0-100 DV pre-oriented to message direction; wc=277
hackenburg2025,main veteran healthcare,Llama_msg514,policy_attitude_slider,policy,-4.65265567765568,9.125838099114196,10,546,44.05265567765568,28.37001514442152,0.0,100.0,0-100 DV pre-oriented to message direction; wc=280
hackenburg2025,main veteran healthcare,Llama_msg516,policy_attitude_slider,policy,14.083707958707954,7.793223933962744,11,546,44.05265567765568,28.317607265942,0.0,100.0,0-100 DV pre-oriented to message direction; wc=240
hackenburg2025,main veteran healthcare,Llama_msg544,policy_attitude_slider,policy,11.44734432234432,7.506861867971958,20,546,44.05265567765568,28.539591563513596,0.0,100.0,0-100 DV pre-oriented to message direction; wc=233
hackenburg2025,main veteran healthcare,Llama_msg545,policy_attitude_slider,policy,21.012561713648665,6.034255599052788,23,546,44.05265567765568,28.36544867793377,0.0,100.0,0-100 DV pre-oriented to message direction; wc=247
hackenburg2025,main veteran healthcare,Llama_msg546,policy_attitude_slider,policy,15.364010989010984,6.218190587336167,33,546,44.05265567765568,28.776419764428308,0.0,100.0,0-100 DV pre-oriented to message direction; wc=230
hackenburg2025,main veteran healthcare,Llama_msg574,policy_attitude_slider,policy,19.155677655677657,3.4304877576584403,78,546,44.05265567765568,28.362535882609016,0.0,100.0,0-100 DV pre-oriented to message direction; wc=227
hackenburg2025,main veteran healthcare,Llama_msg575,policy_attitude_slider,policy,9.492216117216117,3.884961825322496,78,546,44.05265567765568,28.92293901530297,0.0,100.0,0-100 DV pre-oriented to message direction; wc=237
hackenburg2025,main veteran healthcare,Llama_msg576,policy_attitude_slider,policy,13.397344322344324,3.365241158731605,105,546,44.05265567765568,29.0078119930554,0.0,100.0,0-100 DV pre-oriented to message direction; wc=236
